Comment if error,Asin,UPC,ASIN Name,Brand Name,BU,loaddate
Fresh,B000UENHBU,2840007098,"Tostitos Dips, Medium Con Queso Dip, 15 oz",Dips,FLNA,NULL
Fresh,B000UENHH4,2840006408,"Tostitos Tortilla Chips, Scoops, 10 oz",Tostitos,FLNA,NULL
Fresh,B000UEP4NO,2840000211,"Santitas Tortilla Chips, Yellow Corn, 11 oz",Santitas,FLNA,NULL
Fresh,B000UEP57O,2840018382,"Oven Baked Lay's Potato Crisps, Original, 6.25 oz",Lay's Baked,FLNA,NULL
Fresh,B000UER87O,2840018390,"Oven Baked Cheetos Cheese Snacks, Crunchy, 7.65 oz",Cheetos,FLNA,NULL
Fresh,B000UESJ8Q,2840015960,"Ruffles Potato Chips, Cheddar and Sour Cream, 8.5 oz",Ruffles,FLNA,NULL
Fresh,B000UESJKO,2840000289,"20 Count Frito Lay Flavor Mix, 20 oz",FL VP/MP,FLNA,NULL
Fresh,B000UEUA4C,2840008404,"Munchies Snack Mix, Cheese Fix, 8 oz",Munchies,FLNA,NULL
Fresh,B000UEUAD8,2840005598,"Tostitos, Chunky Salsa, Medium, 15.5 oz",Dips,FLNA,NULL
Fresh,B000UEUAGU,2840000288,"20 Count Frito Lay Classic Mix, 20 oz",FL VP/MP,FLNA,NULL
Fresh,B000UEUAO2,2840018476,"Oven Baked Tostitos Tortilla Chips, Scoops, 6.25 oz",Tostitos,FLNA,NULL
Fresh,B0015GMY98,2840001775,"12 Count Doritos Nacho Cheese Pack, 12 oz",Doritos,FLNA,NULL
Fresh,B0015GQ1GA,2840000088,"Fritos Dips, Hot Bean Dip , 9 oz",Fritos,FLNA,NULL
Fresh,B0015GQ2EQ,2840007095,"Lay's Dips, Smooth Ranch,15 oz",Dips,FLNA,NULL
Fresh,B0015GQBHE,2840003400,"Ruffles Original Potato Chips, Family Size, 13.5 oz",Ruffles,FLNA,NULL
Fresh,B0015GQCH8,2840008314,"Tostitos Tortilla Chips, Party Size SCOOPS!, 14.5 oz",Tostitos,FLNA,NULL
Fresh,B0015GRZZG,2840018383,"Oven Baked Lay's Potato Crisps, BBQ, 6.25 oz",Lay's,FLNA,NULL
Fresh,B0015GS0AU,2840004024,"12 Count Cheetos Crunchy Pack, 12 oz",Cheetos,FLNA,NULL
Fresh,B0015GS10O,2840000024,"Fritos Dips, Jalepeno Cheddar Dip, 9 oz",Dips,FLNA,NULL
Fresh,B0015GSBMM,2840005597,"Tostitos Dips, Chunky Salsa Mild, 15.5 oz",Dips,FLNA,NULL
Fresh,B0015GSBUY,2840008313,"Tostitos Tortilla Chips, Party Size Restaurant Style, 18 oz",Tostitos,FLNA,NULL
Fresh,B0015GTJCI,2840007165,"Cheetos Cheese Snacks, Simply White Cheddar Puffs, 8 oz",Cheetos,FLNA,NULL
Fresh,B0015GTJEQ,2840007372,"Simply Lay's Thick Cut Potato Chips, Sea Salt, 8.5 oz",Lay's,FLNA,NULL
Fresh,B0015GTRIE,2840005160,"Tostitos Tortilla Chips, Multigrain, 9 oz",Tostitos,FLNA,NULL
Fresh,B0015GVJCG,2840000078,"Fritos Dips, Bean Dip, 9 oz",Dips,FLNA,NULL
Fresh,B0015GVKF2,2840007094,"Lay's Dips, French Onion Dairy, 15 oz",Dips,FLNA,NULL
Fresh,B0015GVNP4,2840007132,"Simply Ruffles Potato Chips,  Sea Salt, 8 oz",Ruffles,FLNA,NULL
Fresh,B002RZ1SOS,2840006405,"Tostitos Tortilla Chips, Bite sized Rounds, 13 oz",Tostitos,FLNA,NULL
Fresh,B002RZ1SRU,2840006404,"Tostitos Tortilla Chips, Hint Of Lime, 13 oz",Tostitos,FLNA,NULL
Fresh,B002RZ1SU2,2840006399,"Tostitos Tortilla Chips, Restaurant Style, 13 oz",Tostitos,FLNA,NULL
Fresh,B008ZX8STY,2840024018,"Funyuns Snack, Original, 6 Ounce",Funyuns,FLNA,NULL
Fresh,B00CNZTI6C,2840000985,"Doritos Dinamita, Chili Limon, 9.25 oz",Doritos,FLNA,NULL
Fresh,B00CNZTVDW,2840015963,"Ruffles Sour Cream and Onion, 8.5 oz",Ruffles,FLNA,NULL
Fresh,B00FFJ3VIE,2840018477,"Baked Lay's Oven Baked Ruffles Cheddar Sour Cream, 6.25 oz",Ruffles,FLNA,NULL
Fresh,B00GLL9YWC,2840014741,"Sunchips Multigrain Snacks, Original, 7 oz",Sunchips,FLNA,NULL
Fresh,B00GLL9Z76,2840014740,"Sunchips Multigrain Snacks, Garden Salsa, 7 oz",Sunchips,FLNA,NULL
Fresh,B00GLL9Z7Q,2840014739,"Sunchips Multigrain Snacks, Harvest Cheddar, 7 oz",Sunchips,FLNA,NULL
Fresh,B00GLLA2JQ,2840015224,"Sunchips Multigrain Snacks, French Onion, 7 oz",Sunchips,FLNA,NULL
Fresh,B00HVLE7EG,2840023302,"Lays Kettle Reduced Fat Jalapeno Cheddar, 8.5 oz",Kettles,FLNA,NULL
Fresh,B00JLCJ89M,2840024274,"Lays Kettle Cooked Lattice Cut Chips, Aged Cheddar and Black Pepper, 7 oz",Kettles,FLNA,NULL
Fresh,B00NGJDVWG,2840009039,"Lay's Stax Chips, Chile Limon, 5.5 oz",Lay's Stax,FLNA,NULL
Fresh,B00NGJDX42,2840009251,"Lay's Stax Chips, Buffalo Wings and Ranch, 5.5 oz",Lay's Stax,FLNA,NULL
Fresh,B00NGJE0DU,2840005515,"Lay's Stax Chips, Sour Cream and Onion, 5.05 oz",Lay's Stax,FLNA,NULL
Fresh,B00NGJE0S0,2840021193,"Lay's Stax Chips, Mesquite Barbecue, 2 oz",Lay's Stax,FLNA,NULL
Fresh,B00TQFINTK,2840037218,"Lay's Kettle Cooked Potato Chips, Mesquite Bbq, 8 Oz",Kettles,FLNA,NULL
Fresh,B00TQFIKES,2840037219,"Lay's Kettle Cooked Potato Chips, Original, 8 Oz",Kettles,FLNA,NULL
Fresh,B000UEUAQK,2840018386,"Oven Baked Lay's Potato Crisps, Sour Cream & Onion, 6.25 oz",Lay's,FLNA,NULL
Fresh,B01CD80J4S,2840016190,"Lay's Potato Chips, Classic, 1.125 oz",Lay's,FLNA,NULL
Fresh,B018QU1H20,2840042054,"Lays Potato Chips, Classic, 2.75 oz",Lay's,FLNA,NULL
Fresh,B00MZBAI22,2840020128,"Lay's Potato Chips, Dill Pickle, 7.75 oz",Lay's,FLNA,NULL
Fresh,B017ALCY1O,2840042063,"Lay's Potato Chips, Limon, 2.75 oz",Lay's,FLNA,NULL
Fresh,B00FFJ6HWG,2840015474,"Munchies Snack Mix, Party Size Cheese Fix, 15.5 oz",Munchies,FLNA,NULL
Fresh,B00FFJ3WII,2840018479,"Baked Lay's Oven Baked Ruffles, Original, 6.25 oz",Ruffles,FLNA,NULL
Fresh,B018QU0UZK,2840043143,"Ruffles Ridged Potato Chips, Cheddar Sour Cream, 2.625 oz",Ruffles,FLNA,NULL
Fresh,B00CNZTWTU,2840014708,"Tostitos Cantina Tortilla Chips, Party Size Traditional, 20 oz",Tostitos,FLNA,NULL
Fresh,B00CNZTB0K,2840011688,"Frito Lay Cantina Thin and Crispy, 9 oz",Tostitos,FLNA,NULL
Fresh,B01JOHS3DA,2840003282,"Tostitos Dip, Medium Salsa, 24 oz",Dips,FLNA,NULL
Fresh,B003H42Z7M,2840003281,"Tostitos Dip, Mild Salsa, 24 oz",Dips,FLNA,NULL
Fresh,B00BQG6Y2A,2840014394,"Tostitos Dips, Chipotle Salsa, 15.5 oz",Dips,FLNA,NULL
Fresh,B01DIZTRPW,2840007103,"Tostitos Spinach Dip, 60 Ounce",Dips,FLNA,NULL
Fresh,B00BTJM2RU,2840014393,"Tostitos Dips, Toasted Garlic Salsa, 15.5 oz",Tostitos,FLNA,NULL
Fresh,B00CNZTAVU,2840011895,"Tostitos Cantina Tortilla Chips, Traditional, 12 oz",Tostitos,FLNA,NULL
Fresh,B00OFX73TO,2840020132,"Lay's Potato Chips, Chile Limon, 7.75 oz",Lay's,FLNA,NULL
Fresh,B017ALCZZY,2840043279,"Ruffles Ridged Potato Chips, Queso, 2.625 oz",Ruffles,FLNA,NULL
Fresh,B01JOHS3L2,2840006740,"Tostitos Dip, Salsa Con Queso, 23 oz",Dips,FLNA,NULL
Fresh,B01M3VZX0K,NULL,"Lay's Potato Chips, Sour Cream and Onion, 9.5 Ounce",NULL,NULL,NULL
Fresh,B01MY05SIB,NULL,"Smartfood Popcorn, Jalapeno Ranch, 7 Ounce",NULL,NULL,NULL
Fresh,B01N5HBX8K,NULL,"Smartfood Popcorn, Kettle, 10 Ounce",NULL,NULL,NULL
Fresh,B01NAL40FZ,NULL,"Smartfood Delights Popcorn, Sea Salt, 6 Ounce",NULL,NULL,NULL
Fresh,B01MT1040F,NULL,"Smartfood Delights Popcorn, Sea Salted Caramel, 5 Ounce",NULL,NULL,NULL
Fresh,B01N0SS68I,NULL,"Lay's Potato Chips, Party Size Sour Cream and Onion, 14.75 Ounce",NULL,NULL,NULL
Fresh,B01M8PAM3L,NULL,"Smartfood Popcorn, White Cheddar, 8.5 Ounce",NULL,NULL,NULL
Fresh,B01MRZBLVV,NULL,"Lay's Potato Chips, Lightly Salted, 9.5 Ounce",NULL,NULL,NULL
Fresh,B01MY05VMH,NULL,"Doritos Tortilla Chips, Spicy Sweet Chili, 9.5 Ounce",NULL,NULL,NULL
Fresh,B01NCNDG5U,NULL,"Lay's Potato Chips, Barbecue, 14.75 Ounce",NULL,NULL,NULL
Fresh,B06WW98M4X,NULL,"Sunchips Veggie Harvest Chips, Spring Herb and Parmesan, 8 Ounce",NULL,NULL,NULL
Fresh,B06X93GRCH,NULL,"Simply Doritos Flavored Tortilla Chips, White Cheddar, 7.5 Ounce",NULL,NULL,NULL
Fresh,B06X9JZZ24,NULL,"Ruffles Ridged Potato Chips, Flamin' Hot, 8.5 Ounce",NULL,NULL,NULL
Fresh,B018QU1JIC,NULL,"Lays Potato Chips, Barbecue, 2.75 oz",NULL,NULL,NULL
Fresh,B01MTEBV7P,NULL,"Doritos Flavored Tortilla Chips, Spicy Nacho, 3.125 oz",NULL,NULL,NULL
Fresh,B01N2W6QAI,NULL,"Doritos Tortilla Chips, Salsa Verde, 9.5 oz",NULL,NULL,NULL
Fresh,B01N6J44NQ,NULL,"Doritos Tortilla Chips, Tapatio, 9.5 oz",NULL,NULL,NULL
Fresh,B01MUFWW5Z,NULL,"Lays Potato Chips, Salt and Vinegar, 2.75 oz",NULL,NULL,NULL
Fresh,B01ND1BLYI,NULL,"Fritos Corn Chips, Classic Ranch, 4.25 oz",NULL,NULL,NULL
Fresh,B06WD51PLB,NULL,"Simply Cheetos Puffs White Cheddar Jalapeno Cheese Flavored Snacks, 7.75 Ou",NULL,NULL,NULL
Fresh,B01N236GD7,NULL,"Fritos Original Corn Chips, 4.25 Ounce",NULL,NULL,NULL
Fresh,B06Y12XNZH,NULL,"Frito-Lay Cheesy Mix Variety Pack, 20 Count",NULL,NULL,NULL
,B00061ESCY,,"Lays Potato Chips, Classic, 8 oz",,FLNA,NULL
NULL,B000R32OTU,NULL,"Propel Berry Fitness Water  6pk, 16.9 oz",NULL,NULL,NULL
,B000YPQBY0,,"Cracker Jack Original Triples, 3 Count (Pack of 24)",,FLNA,NULL
,B0015GTHNE,,"Lay's Stax, Original, 5.75 oz",,FLNA,NULL
,B0015GVUMU,,"Ruffles Potato Chips, Reduced Fat, 8.5 oz",,FLNA,NULL
,B00168DOO4,,"Rold Gold Classic Tiny Twist Pretzels, 16 Ounce Bag (Pack of 6)",,FLNA,NULL
NULL,B004ZAT9YY,NULL,"Izze Sparkling Juice, Blackberry, 8.4 oz, 4 ct",NULL,NULL,NULL
NULL,B004ZATA4S,NULL,"Izze Sparkling Juice, Apple, 8.4 oz, 4 ct",NULL,NULL,NULL
NULL,B004ZATAAM,NULL,"Izze Sparkling Juice, Clementine, 8.4 oz, 4 ct",NULL,NULL,NULL
Not our ASIN,B01548PF2A,,"SOBE Juice, Strawberry Banana, 20 oz",,PBC,NULL
Not our ASIN,B01M1V756K,,"Pure Leaf Hot Tea Bags, Chai, 16 Count",,PBC,NULL
NULL,B006K3WGNK,NULL,"Izze Sparkling Juice, Grapefruit, 8.4 oz",NULL,NULL,NULL
NULL,B00C2L8WGO,NULL,"Gatorade Recover Protein Shake, Chocolate, 11.1 oz",NULL,NULL,NULL
NULL,B00C2L8WSW,NULL,"Gatorade Recover Protein Shake, Vanilla, 11.1 oz",NULL,NULL,NULL
,B00B0609A4,,"Nut Harvest, Mixed Nuts, 2.75 oz (Pack of 8)",,FLNA,NULL
Not our ASIN,B01LYZTUJY,,"Pure Leaf Hot Black Tea Bags with Vanilla, 16 Count",,PBC,NULL
Not our ASIN,B01M1VLVRT,,"Pure Leaf Iced Green Tea Bags with Citrus, 16 Count",,PBC,NULL
Not our ASIN,B01LWPU9T5,,"Pure Leaf Iced Tea Bags, Classic Black, 16 Count",,PBC,NULL
NULL,B00HRN4C3Y,NULL,"Pure Leaf Iced Tea, Unsweetened Black Tea, 59 oz",NULL,NULL,NULL
NULL,B00HRN4CJI,NULL,"Pure Leaf Iced Tea, Sweet Tea, Black Tea, 59 oz",NULL,NULL,NULL
NULL,B00HV07U3C,NULL,"Gatorade Recover Protein Shake, Cookies and Cream, 11.1 oz",NULL,NULL,NULL
,B00HKHXHFQ,,"Cheetos Cheese Snacks, Jumbo Puffs, Flaming Hot, 2.25 Ounce (Pack of 22)",,FLNA,NULL
Not our ASIN,B01M19J82N,,"Pure Leaf Iced Black Tea Bags with Raspberry, 16 Count",,PBC,NULL
Not our ASIN,B01LZN9WUA,,"Pure Leaf Hot Tea Bags, Green Tea with Mint, 16 Count",,PBC,NULL
Not our ASIN,B01LX1IVZM,,"Pure Leaf Iced Black Tea Bags with Peach, 16 Count",,PBC,NULL
Not our ASIN,B00CP77OK0,,"Pure Leaf, Sweet Tea with Lemon, 18.5 oz",,PBC,NULL
,B00N0X0OFA,,"Lay's Kettle Cooked Mesquite Potato Chips, BBQ, 8.5 Ounce",,FLNA,NULL
Not our ASIN,B01N53VT9G,,"Aquafina Water, 20oz Bottle",,PBC,NULL
,B00NGJDX6A,,"Lay's Stax Chips, Bacon and Cheddar Potato Skins, 5.5 oz",,FLNA,NULL
Not our ASIN,B01N9JTY6D,,"Mountain Dew Voltage, 2 l",,PBC,NULL
,B00OOVPDWG,,"Frito Lay Classic Variety Pack, 32 Ounce",,FLNA,NULL
Not our ASIN,B01C4WNHC4,,"Pepsi, Cherry Vanilla, 16.9 Ounce (Pack of 4)",,PBC,NULL
,B00TEBGV4A,,"Tostitos Dipetizers, Spinach and Artichoke Dip, 10 oz",,FLNA,NULL
Not our ASIN,B01E7DX9TY,,"Gatorade Thirst Quencher, Fierce Melon, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B00MX5APDW,,"Izze Sparkling Juice, Blackerry, 8.4 oz",,NEB,NULL
Not our ASIN,B00535V920,,"Mountain Dew Pitch Black, 12 ct",,PBC,NULL
Not our ASIN,B00L5D7G44,,"Lipton Pure Leaf Iced Tea, Extra Sweet,, 18.5 oz",,PBC,NULL
,B00U2ZQHT6,,"Tostitos Rolls XL Chips, 14 Ounce",,FLNA,NULL
Not our ASIN,B06WD84CX5,,"Gatorade Sports Drink Bottles, Cool Blue, 20 oz, 4 ct",,Gatorade,NULL
Not our ASIN,B00H3T5A1A,,"Gatorade Series 02 Perform Tangerine Thirst Quencher Sports Drink, 32 oz",,Gatorade,NULL
Not our ASIN,B01MYODXBL,,"Mountain Dew Kickstart, Energizing Midnight Grape, 16oz Can",,PBC,NULL
Not our ASIN,B01E7DXOU8,,"Gatorade Thirst Quencher, Cool Blue, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B01KJQCXM2,,"Pepsi Plastic Bottle, 42 oz",,PBC,NULL
Not our ASIN,B01E7DXQ9C,,"Gatorade Thirst Quencher, Fruit Punch, 28 oz Bottle",,Gatorade,NULL
,B013SGABHY,,"Smartfood Popcorn, White Cheddar, 12 ct Bags",,FLNA,NULL
,B014JRXP9W,,"Fritos Chili Cheese, 4.25 oz",,FLNA,NULL
Not our ASIN,B01E7DX58O,,"Gatorade Thirst Quencher, Fierce Blue Cherry, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B00BIWS9Q6,,"Gatorade Energy Drink, Lemon Lime, 80 oz",,Gatorade,NULL
Not our ASIN,B000ROB9ZY,,"Gatorade A.M.Thirst Quencher, Tropical-Mango, 32 oz",,Gatorade,NULL
,B0195EBBCC,,"Miss Vickie's Kettle Cooked Potato Chips, Smokehouse BBQ, 1.375-Ounce Large",,FLNA,NULL
Not our ASIN,B00BIWSG46,,"Mountain Dew Slim, 8 ct, 7.5oz Cans",,PBC,NULL
Not our ASIN,B00JCWHJQK,,"Lipton Peach Iced Tea, 12 ct",,PBC,NULL
Not our ASIN,B01E7DXFUM,,"Gatorade Thirst Quencher, Frost Icy Charge, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B01JZBVU4O,,Pure Leaf Pure Leaf Teahouse Collection Organic Green Tea with a Hint of Fu,,PBC,NULL
NULL,B00NDMHCKI,NULL,"Fritos Corn Chips, Scoops, 14 oz",NULL,NULL,NULL
NULL,B00UTKWZ4K,NULL,"Gatorade Whey Protein Recover Bar, Mint Chocolate Crunch",NULL,NULL,NULL
NULL,B01E7DXKIE,NULL,"Gatorade G2 Fruit Punch, 28 oz",NULL,NULL,NULL
,B01BJ4TF8S,,"Tostitos Simply Organic Corn Tortilla Chips, Yellow, 8.25 Ounce",,FLNA,NULL
Not our ASIN,B01E7DXCM8,,"Gatorade Thirst Quencher, Frost Arctic Blitz, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B01E7DX8EU,,"Gatorade Thirst Quencher, Fierce Green Apple, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B01N42WABC,,"Mug Root Beer, 20oz Bottle",,PBC,NULL
Not our ASIN,B001E6R4VM,,"Starbucks Frappuccino Mocha, 13.7 oz Bottle",,PBC,NULL
Not our ASIN,B01MYODWSF,,"Mountain Dew Black Label, Dark Berry, 16oz Can",,PBC,NULL
Not our ASIN,B01MRM032F,,"Pure Leaf Iced Tea, Green Tea, Unsweetened, 18.5oz Bottle",,PBC,NULL
Not our ASIN,B01GRKGE2E,,"Pepsi Cola 1893 Ginger Cola, Real Kola Nut Extract, 12 oz",,PBC,NULL
Not our ASIN,B01F6FEKMW,,"Gatorade Frost Icy Charge, 32oz",,Gatorade,NULL
Not our ASIN,B01F6FCDPS,,"Gatorade Frost Arctic Blitz, 32oz",,Gatorade,NULL
Not our ASIN,B06XR9BCBR,,"STARBUCKS DOUBLESHOT COFFEE AND PROTEIN, VANILLA, 4 COUNT",,PBC,NULL
Not our ASIN,B01E7DX6VU,,"Gatorade Thirst Quencher, Fierce Grape, 28 oz Bottle",,Gatorade,NULL
Not our ASIN,B00GYTMRVG,,"Naked Juice Coconut Water, Pure, 1 ltr",,NEB,NULL
,B01KLKSC9E,,"Ruffles Ridged Potato Chips, Queso, 1.125 oz",,FLNA,NULL
Not our ASIN,B01E7DXLUG,,"Gatorade G2 Grape, 28 oz",,Gatorade,NULL
Not our ASIN,B000VDRKO0,,"Propel Zero Nutrient Enhanced Water Berry, 12 pk, 16.9 oz",,Gatorade,NULL
Not our ASIN,B01KB28X5U,,"Mountain Dew Kickstart Sparkling Juice Beverage, Fruit Punch, 16 Ounce (Pac",,PBC,NULL
Not our ASIN,B0719KY9SM,,"Starbucks Cold Brew Black Coffee, Cocoa & Honey with Cream, 11 oz",,PBC,NULL
Not our ASIN,B06XCGNNPV,,"Gatorade Thirst Flow, Cascade Crash, 160 Fluid Ounce (Pack of 3)",,Gatorade,NULL
Not our ASIN,B01IRHDL12,,"Gatorade Series 02 Perform Gatorade G2 Series Perform Tropical Cooler Thirst Quencher, 32 oz",,Gatorade,NULL
Not our ASIN,B01N4G7R37,,"LIFEWTR, PREMIUM PURIFIED WATER, PH BALANCED WITH ELECTROLYTES FOR TASTE, 1 LITER BOTTLES (PACK OF 12)",,NEB,NULL
Not our ASIN,B00CPQKXTA,,"G2 Gatorade Lemon Lime, 20 oz",,Gatorade,NULL
Not our ASIN,B01KJQCXEA,,"Pepsi Diet Plastic Bottle, 42 oz",,PBC,NULL
Not our ASIN,B01K1T9ZKU,,"Pure leaf Iced Tea, Unsweetened, Real Brewed Tea (64 oz Bottle)",,PBC,NULL
Not our ASIN,B06XC9L8YF,,"Gatorade Thirst Flow, Blackberry Wave, 160 Fluid Ounce (Pack of 3)",,Gatorade,NULL
Not our ASIN,B01IPE1IJ4,,"Gatorade Series 02 Perform Strawberry Lemonade, 20 oz   8 pack",,Gatorade,NULL
Exclude per Sam,B000PWNIE8,3000001040,Qker Old Fashioned Oats (42 Oz),NULL,Quaker,NULL
,B01MZ1P203,,"Doritos Mix, Cheese Explosion, 9.25 Ounce",,FLNA,NULL
,B01MZ1P39M,,"Doritos Tortilla Chips, Taco, 9.5 Ounce",,FLNA,NULL
,B01MZ1P39R,,"Doritos Mix, Taco Explosion, 9.25 Ounce",,FLNA,NULL
Not our ASIN,B01N65EOQW,,"Starbucks Iced Coffee, Black Sweetened, 11oz Bottle",,PBC,NULL
Not our ASIN,B00HVL76UI,,"Gatorade Fierce Blue Cherry, 32 oz",,Gatorade,NULL
Not our ASIN,B01KB28OSG,,"Mountain Dew Kickstart Sparkling Juice Beverage, Orange Citrus, 16 Ounce (P",,PBC,NULL
,B01N7K4H2C,,"Doritos Jacked Ranch Dipped Hot Wings, 9.25 Ounce",,FLNA,NULL
,B06WGR1H88,,"Baked Ruffles Oven Baked Ridged Potato Crisps, Roasted Garlic Ranch, 6.25 O",,FLNA,NULL
,B06WVCWQXV,,"Cheetos Cheese Snacks, Paws, 7.5 Ounce",,FLNA,NULL
,B06WW16X1P,,"Fritos Corn Chips, Spicy Jalapeno, 9.25 Ounce",,FLNA,NULL
,B06WWGPNH6,,"Ruffles Ridged Potato Chips, Jalapeno Ranch, 8.5 Ounce",,FLNA,NULL
Not our ASIN,B071VTZPJP,,"Starbucks Cold Brew Black Coffee, Unsweetened, 11 oz",,PBC,NULL
,B06XQ16BCS,,"Fritos Flavor Twists, Honey BBQ, 4.25 oz",,FLNA,NULL
,B06XZLFQPM,,"Frito-Lay Fiery Mix Variety Pack, 20 Count",,FLNA,NULL
,B06XZTTSXX,,"Frito-Lay Original Mix Variety Pack, 20 Count",,FLNA,NULL
,B06XZZBFBC,,"Lay's Poppables Sea Salted Potato Snacks, 5 Ounce",,FLNA,NULL
,B06Y11T48V,,"Frito-Lay Smart Mix Variety Pack, 20 Count",,FLNA,NULL
,B06Y1237CP,,"Lay's Poppables White Cheddar Flavored Potato Snacks, 5 Ounce",,FLNA,NULL
,B06Y1ZJCDM,,"Tostitos Hint of Jalape?o Flavored Restaurant Style Tortilla Chips, 13 Ounc",,FLNA,NULL
Not our ASIN,B01IF9II88,,"Gatorade Series 02 Perform Drink, Frost Riptide Rush, 20 Fl Oz (Pack of 8)",,Gatorade,NULL
Not our ASIN,B01DUAZXM6,,"Mountain Dew Kickstart Recharge, Blood Orange, 12 oz",,PBC,NULL
Not our ASIN,B00005LBAI,,"Pepsi, Wild Cherry, 20oz Bottle",,PBC,NULL
Not our ASIN,B01E7DXZYI,,Starbucks Refreshers Peach Passion Fruit With Coconut Water,,PBC,NULL
Not our ASIN,B00CP776VW,,"Pepsi Mexican, 12 oz",,PBC,NULL
Not our ASIN,B007F1NIAQ,,"Gatorade Multipack 12oz bottles, 6-Lemon Lime, 6-Fruit Punch, 6-Orange",,Gatorade,NULL
Not our ASIN,B003XVY1EE,,"8 ct, 20 oz Fruit Punch Berry X-Factor Gatorade",,Gatorade,NULL
Not our ASIN,B01N65E75G,,"Starbucks Iced Coffee, Black Unsweetened, 11oz Bottle",,PBC,NULL
Not our ASIN,B06XCB9GX1,,"Aquafina Sparkling Water, Lemon Lime, 8 Count",,PBC,NULL
Not our ASIN,B000VDZ286,,"Gatorade Wide Mouth Fierce Grape, 8 ct, 20 oz",,Gatorade,NULL
Not our ASIN,B000VDT8CC,,"Propel Zero Nutrient Enhanced Water Kiwi Strawberry, 6 pk, 16.9 oz",,Gatorade,NULL
Not our ASIN,B06XCBYBS5,,"Aquafina Sparkling Water, Grapefruit, 8 Count",,PBC,NULL
Not our ASIN,B01JADNAR2,,"Gatorade Fruit Punch, 20 Fl Oz, (pack of 8)",,Gatorade,NULL
Not our ASIN,B06XCC28BX,,"Aquafina Sparkling Water, Mango Pineapple, 8 Count",,PBC,NULL
Not our ASIN,B000R2Z2YK,,"Gatorade Rain Thirst Quencher, Berry, 32 oz",,Gatorade,NULL
Not our ASIN,B01N7E3C3B,,"Izze Sparkling Cherry Lime, 4 ct",,NEB,NULL
Not our ASIN,B000RYHGWO,,Gatorade Fierce Melon - 32 oz,,Gatorade,NULL
Not our ASIN,B000RYCJS0,,"Gatorade Thirst Quencher Sports Drink Lemonade, 32 oz",,Gatorade,NULL
Not our ASIN,B06Y5MF1Y3,,"Lemon Lemon Sparkling Lemonade, Peach, 12 Ounce, 8 Count",,PBC,NULL
Not our ASIN,B00HVL7856,,"Gatorade Strawberry Lemonade, 32 oz",,Gatorade,NULL
Not our ASIN,B06XCXBPS9,,"Gatorade Thirst Flow, Kiwi Strawberry, 160 Fluid Ounce (Pack of 3)",,Gatorade,NULL
Not our ASIN,B06Y5KZ62Q,,"Lemon Lemon Sparkling Lemonade, Original, 12 Ounce, 8 Count",,PBC,NULL
Not our ASIN,B007WWPAXQ,,"Propel Zero Black Cherry Nutrient Enhanced Water Beverage, 24 Fluid Ounce",,Gatorade,NULL
Not our ASIN,B06Y5MB486,,"Lemon Lemon Sparkling Lemonade, Blackberry, 12 Ounce, 8 Count",,PBC,NULL
Not our ASIN,B06XCC9WQZ,,"Aquafina Sparkling Water, Dragonfruit, 8 Count",,PBC,NULL
Not our ASIN,B01EUGWOO4,,"Gatorade Drink, Fierce Green Apple, 32 oz",,Gatorade,NULL
Not our ASIN,B000R36GV2,,"Gatorade Fierce Thirst Quencher, Grape, 32 oz",,Gatorade,NULL
Not our ASIN,B06Y5NGP6H,,"Izze Fusions Sparkling Beverage, Orange Mango, 12 Ounce, 8 Count",,NEB,NULL
Not our ASIN,B06Y5GFJYF,,"Izze Fusions Sparkling Beverage, Lemon Lime, 12 Ounce, 8 Count",,NEB,NULL
Not our ASIN,B06Y57BW96,,"Izze Fusions Sparkling Beverage, Strawberry Melon, 12 Ounce, 8 Count",,NEB,NULL
Not our ASIN,B001A5WU0C,,"Gatorade G2, Fruit Punch, 32 oz",,Gatorade,NULL
Not our ASIN,B000R30LLI,,"Gatorade Thirst Quencher, Fruit Punch, 128 oz",,Gatorade,NULL
Not our ASIN,B000VDRJY6,,Gatorade All Star Gatorade - Ice Punch - 12 oz - 6 ct,,Gatorade,NULL
Not our ASIN,B018IB3ZIG,,"Gatorade Drink, All Star Glacier Cherry, 12 oz   6 pack",,Gatorade,NULL
Not our ASIN,B01IPE1IJO,,"Gatorade Fierce Blue Cherry, 8 pk, 20 oz",,Gatorade,NULL
Not our ASIN,B000R9DW6S,,"Izze Soda, Sparkling Blueberry, 12 oz (Pack of 4)",,NEB,NULL
Not our ASIN,B00L8TEWYW,,"Gatorade Glacier Cherry, 32 oz",,Gatorade,NULL
Not our ASIN,B00BIWS6J6,,Gatorade Fruit Punch - 64 Oz,,Gatorade,NULL
Not our ASIN,B001A5WU2A,,"Gatorade G2, Orange, 32 oz",,Gatorade,NULL
Not our ASIN,B000R36GTE,,Gatorade Frost - Riptide Rush - 32 oz,,Gatorade,NULL
Not our ASIN,B000VDX83W,,"Gatorade Lemon Lime Powder, 18.4 oz",,Gatorade,NULL
